,key,date,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,locality_code,locality_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older,gdp,gdp_per_capita,human_capital_index,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,stringency_index,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,dew_point,relative_humidity
3785296,HK,2020-01-01,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,17.622222,16.133333,19.655556,0.3556,,13.364198000000002,76.072964
3785297,HK,2020-01-02,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,17.483333,14.994444,20.661111,0.0,,13.820988,79.369169
3785298,HK,2020-01-03,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,18.75,14.944444,23.305556,0.0,,15.006173,78.70888199999999
3785299,HK,2020-01-04,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,19.3,15.494444,22.988889,0.0,,15.617284,79.01155899999999
3785300,HK,2020-01-05,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,20.761111,17.594444,23.544444,0.0508,,15.845679,72.812404
3785301,HK,2020-01-06,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,21.4,18.944444,24.605556,0.0,,16.907407,74.852616
3785302,HK,2020-01-07,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,21.9,18.811111,26.077778,0.0,,18.407407,80.148776
3785303,HK,2020-01-08,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,20.961111,17.466667,26.255556,0.0,,13.382716,61.860829
3785304,HK,2020-01-09,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,19.361110999999998,17.161111,22.744444,0.0,,14.816667,75.307484
3785305,HK,2020-01-10,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,19.95,17.455556,23.516667,0.0,,16.283333,79.739829
3785306,HK,2020-01-11,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,18.9,14.0,24.238889,0.0,,14.088889000000002,73.860187
3785307,HK,2020-01-12,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,16.694444,13.311110999999999,20.5,0.0762,,8.822222,60.03852
3785308,HK,2020-01-13,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,17.644444,14.8,20.022222,0.0762,,12.516667,72.158692
3785309,HK,2020-01-14,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,18.772222,16.0,22.333333,0.0,,13.288889000000001,70.727736
3785310,HK,2020-01-15,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,19.566667000000002,16.505556,22.966667,0.0,,15.405555999999999,77.146068
3785311,HK,2020-01-16,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,19.133333,15.194444,23.638889000000002,0.423333,,15.127778,77.774075
3785312,HK,2020-01-17,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,16.344444,14.155555999999999,20.416667,0.3302,,8.838889,61.342257999999994
3785313,HK,2020-01-18,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,17.333333,14.388889,20.094444,0.0,,11.661111,69.612544
3785314,HK,2020-01-19,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,15.655555999999999,13.877778,18.983333,0.0,,10.461111,71.335215
3785315,HK,2020-01-20,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,17.038889,13.905555999999999,20.4,0.0,,12.344444000000001,74.097181
3785316,HK,2020-01-21,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,18.8,15.666667000000002,21.505556,0.0,,14.466667000000001,76.130931
3785317,HK,2020-01-22,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,20.777778,17.188889,24.366667,0.0,,17.311111,80.71866
3785318,HK,2020-01-23,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,2.0,0.0,,,2.0,0.0,,,2.0,2.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,21.877778,19.1,26.044444,0.0,,18.858025,82.858837
3785319,HK,2020-01-24,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,3.0,0.0,,,5.0,0.0,,,3.0,5.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,13.89,45039099999.0,14.187114999999999,21.25,18.683332999999998,25.266667,0.0,,18.537036999999998,84.012218
3785320,HK,2020-01-25,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,25.0,45039099999.0,14.187114999999999,18.472222,14.294444,23.288889,3.9878,,16.12963,86.301168
3785321,HK,2020-01-26,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,3.0,0.0,,,8.0,0.0,,,3.0,8.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,36.11,45039099999.0,14.187114999999999,13.277778,10.366667,18.672222,19.0754,,9.666667,79.815584
3785322,HK,2020-01-27,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,41.67,45039099999.0,14.187114999999999,11.638889,9.461111,15.055556,4.0386,,5.135802,65.009843
3785323,HK,2020-01-28,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,,,,,,,,,,,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,,45.37,45039099999.0,14.187114999999999,12.15,9.216667,15.344444000000001,0.254,,3.932099,57.777736
3785324,HK,2020-01-29,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,2.0,0.0,,,10.0,0.0,,,2.0,10.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,3.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,49.07,45039099999.0,14.187114999999999,12.883333,9.344444000000001,16.333333,0.0762,,2.061728,48.508891999999996
3785325,HK,2020-01-30,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,2.0,0.0,,,12.0,0.0,,3610.0,2.0,12.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,3.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,49.07,45039099999.0,14.187114999999999,13.766667000000002,9.177778,18.405556,0.0,,-0.27160500000000004,39.459527
3785326,HK,2020-01-31,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,1.0,1.0,,,13.0,1.0,,,0.0,12.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,3.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,49.07,45039099999.0,14.187114999999999,14.222222,9.327778,18.866667,0.0,,3.858025,51.193886
3785327,HK,2020-02-01,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,1.0,0.0,,,14.0,1.0,,,1.0,13.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,3.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,49.07,45039099999.0,14.187114999999999,16.161111,12.016667,19.222222,0.0,,9.790123,66.64977900000001
3785328,HK,2020-02-02,Q8646,country/HKG,HK,Hong Kong,,,,,,,HK,HKG,0,1.0,0.0,,,15.0,1.0,,,1.0,14.0,,,,,,,,7507400.0,3451238.0,4056162.0,0.0,7507400.0,7490776.0,7490776.0,7096.190476000001,0.9329999999999999,679023.0,566596.0,898146.0,1155194.0,1149542.0,1215606.0,1046600.0,524027.0,297903.0,74475.0,372379.0,366029556273.0,48755.0,0.8220000000000001,913110.0,22.278333,114.15861100000001,7.0,1110.0,231.0,901.0,84.934146,,4.5,,61.901,33.104,,,,,,,,,,,,,,3.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,49.07,45039099999.0,14.187114999999999,17.088889,14.111111,19.716667,0.0,,12.302469,73.63309
